price,number_of_reviews,latitude,longitude,room_type,minimum_nights,availability_365,review_scores_rating,license,neighbourhood_cleansed,calculated_host_listings_count,bedrooms,name,number_of_reviews_ltm,host_is_superhost,estimated_occupancy_l365d,estimated_revenue_l365d,has_license
225.0,45,42.289678488923215,-71.08004640230429,Entire home/apt,2,350,4.93,STR-460728,Dorchester,2,2.0,Boston's Finest 2 Bedroom Home,16,t,96,21600.0,1
140.0,4,42.36024,-71.06741,Entire home/apt,29,107,5.0,none,Beacon Hill,114,1.0,Boston Beacon Hill Studio Double bed,1,f,58,8120.0,0
140.0,3,42.35824311593556,-71.06601636102484,Entire home/apt,29,161,5.0,none,Beacon Hill,114,2.0,Beacon Hill 2 bed apt affordable,3,f,174,24360.0,0
168.0,1,42.26668,-71.12718,Entire home/apt,91,364,5.0,none,Hyde Park,1,3.0,Entire 2BR home near shops & public transportation,0,f,0,0.0,0
300.0,39,42.322700702865255,-71.09304891117581,Entire home/apt,29,269,4.64,STR-539410,Roxbury,1,3.0,Fort Hill/Highland Park Townhome,0,f,0,0.0,1
191.0,118,42.34997,-71.09586,Entire home/apt,2,129,4.95,STR-518214,Fenway,20,1.0,Walk! Location! Steps from the T! 1 BR / 1st floor,48,t,255,48705.0,1
282.0,128,42.31948,-71.10599,Entire home/apt,2,330,4.87,STR-518597,Jamaica Plain,1,2.0,JP Artist Oasis.,49,t,255,71910.0,1
336.0,9,42.37175,-71.05956,Private room,1,142,4.78,STR-545898,Charlestown,8,1.0,Harbor View - Harbor View,8,t,48,16128.0,1
217.0,3,42.346708771466666,-71.15158382803202,Entire home/apt,91,224,5.0,none,Brighton,1,3.0,Renovated 3Br/1.5baths. Parking. Great location.,1,t,182,39494.0,0
175.0,170,42.29714,-71.08037,Entire home/apt,1,330,4.94,STR-491593,Dorchester,7,1.0,Newly Cozy 1-BR Apt (7B1) Near To Downtown Boston,73,t,255,44625.0,1
215.0,4,42.2879258,-71.1399203,Private room,3,364,4.75,STR-546206,Roslindale,3,2.0,Welcome to Your Private Oasis,1,f,6,1290.0,1
225.0,10,42.35882959382679,-71.06726795707483,Entire home/apt,29,162,4.8,none,Beacon Hill,114,2.0,Boston 2-bedroom apt w living room,5,f,255,57375.0,0
355.0,189,42.295936,-71.080832,Entire home/apt,1,266,4.94,STR-491593,Dorchester,7,3.0,New Luxurious 3-BR Apt (9B2) Near Downtown Boston,76,t,255,90525.0,1
269.0,1,42.3527433,-71.12187410000001,Entire home/apt,32,190,2.0,none,Allston,369,2.0,"Blueground | Allston, nr boston u & green line",0,f,0,0.0,0
269.0,4,42.3527433,-71.12187410000001,Entire home/apt,32,291,4.75,none,Allston,369,2.0,"Blueground | Allston, nr boston u & green line",0,f,0,0.0,0
135.0,86,42.390197149246475,-71.00069295197193,Entire home/apt,1,72,4.72,STR-566522,East Boston,2,1.0,Studio in East Boston #2,37,f,222,29970.0,1
110.0,1,42.25012042866413,-71.13245536960848,Entire home/apt,30,155,5.0,none,Hyde Park,11,2.0,2bd in Quiet boston neighborhood near mbta,0,f,0,0.0,0
267.0,1,42.365947,-71.063473,Entire home/apt,32,0,5.0,none,Downtown,369,0.0,"Blueground | N Station, w/d & gym, nr td garden",0,f,0,0.0,0
500.0,10,42.27776,-71.11733,Entire home/apt,29,322,4.5,STR-419049,Roslindale,12,3.0,Very Nice 3Bedroom Close To Boston + Free Parking,0,f,0,0.0,1
222.0,5,42.33319799852546,-71.0478741472269,Private room,29,364,4.0,STR-461452,South Boston,7,1.0,Updated South Boston Unit with Deck,0,f,0,0.0,1
122.0,5,42.3607929,-71.1262631,Entire home/apt,45,134,5.0,STR-383892,Allston,8,0.0,StudioDeluxe near Harvard Business School,2,t,180,21960.0,1
135.0,114,42.389828263890514,-71.00259027290345,Entire home/apt,1,62,4.73,STR-544965,East Boston,2,1.0,Studio in E. Boston #1,51,f,255,34425.0,1
186.0,82,42.31201,-71.06022,Entire home/apt,1,328,4.95,STR-492134,Dorchester,1,1.0,Guest Suite on the Hill,37,t,222,41292.0,1
680.0,61,42.36003795522229,-71.12327506728496,Entire home/apt,1,327,4.87,STR-519533,Allston,2,7.0,Boston Historical Urban Oasis,33,t,198,134640.0,1
369.0,233,42.295945,-71.080569,Entire home/apt,1,242,4.96,STR-491593,Dorchester,7,3.0,New Deluxe 3-BR Apt (7W2) Near Downtown Boston,114,t,255,94095.0,1
428.0,169,42.2958734,-71.08054650000001,Entire home/apt,1,286,4.95,STR-491593,Dorchester,7,3.0,A New Deluxe 3-BR Apt (9W2) Near Downtown Boston,72,t,255,109140.0,1
205.0,115,42.32430523674081,-71.06804419511593,Entire home/apt,1,272,4.86,Str-520115,Roxbury,1,2.0,Chic 2BR in the heart of Boston,33,f,198,40590.0,1
50.0,53,42.301319,-71.165781,Private room,1,28,4.91,STR-520249,West Roxbury,1,1.0,Cozy room for your trip.,0,f,0,0.0,1
459.0,1,42.34264,-71.10107,Entire home/apt,29,365,5.0,Str-353545,Fenway,95,1.0,Modern Luxury apt in Watertown,0,f,0,0.0,1
54.0,15,42.277853675096054,-71.16010426966892,Private room,1,191,4.8,STR-513970,West Roxbury,16,1.0,Twin bed flr 2/3 with air conditioner,9,t,54,2916.0,1
178.0,2,42.27818334565676,-71.16146609349464,Entire home/apt,1,191,5.0,STR-513970,West Roxbury,16,2.0,Private sleeps 4 flr 3 Boston vacation,1,t,6,1068.0,1
160.0,5,42.35902,-71.06542,Entire home/apt,29,168,4.6,none,Beacon Hill,114,3.0,Best central Boston 3 bed Apt,2,f,116,18560.0,0
450.0,53,42.335234,-71.054872,Entire home/apt,3,279,4.96,str-519800,South Boston,1,3.0,"Cozy, comfortable and convenient",22,t,132,59400.0,1
205.0,61,42.297686,-71.113484,Entire home/apt,3,251,4.98,STR-518539,Jamaica Plain,2,3.0,Charming & bright 3bedroom Apt,25,t,150,30750.0,1
206.0,108,42.36517738844505,-71.05263340741818,Entire home/apt,1,320,4.84,STR-520557,North End,22,1.0,Exquisite North End 1brm,34,t,204,42024.0,1
192.0,139,42.36726277067371,-71.05232351801394,Entire home/apt,1,327,4.91,STR-520558,North End,22,0.0,Modern North End Studio,44,t,255,48960.0,1
107.0,10,42.28793,-71.13991,Private room,1,365,5.0,STR-546206,Roslindale,3,1.0,Welcome to the Aqua Room,2,f,12,1284.0,1
108.0,4,42.28793,-71.13992,Private room,1,365,4.75,STR-546206,Roslindale,3,1.0,Welcome to The Lavender Room,1,f,6,648.0,1
27.0,8,42.2778739,-71.0824847,Private room,30,223,5.0,STR-521861,Mattapan,4,1.0,A Sweet Place (B) managed by Andrea,4,f,240,6480.0,1
74.0,2,42.27865667330715,-71.08178761407363,Entire home/apt,30,200,3.5,STR-524303,Mattapan,4,2.0,An Even Sweeter Place managed by Andrea,1,f,60,4440.0,1
303.0,1,42.3522851,-71.05910879999999,Entire home/apt,32,321,5.0,none,Chinatown,369,1.0,"Blueground | Financial District, gym, nr greenway",0,f,0,0.0,0
197.0,94,42.35730177094459,-71.05326282459265,Entire home/apt,1,37,4.63,STR-461939,Downtown,70,1.0,Financial District Charm | Walk anywhere!,36,f,216,42552.0,1
255.0,79,42.3486,-71.08625,Entire home/apt,1,240,4.59,STR-520909,Back Bay,70,1.0,Beautiful Newbury St. 1Br,50,f,255,65025.0,1
272.0,64,42.348301150228934,-71.08446960340625,Entire home/apt,1,228,4.67,STR-520910,Back Bay,70,1.0,Cozy Back Bay | 1Br / 1Bath!,34,f,204,55488.0,1
350.0,85,42.35106434619906,-71.0819839547802,Entire home/apt,11,233,4.69,STR-520911,Back Bay,70,1.0,Monthly Newbury Street Gem,41,f,255,89250.0,1
297.0,77,42.34819947769173,-71.08644007542718,Entire home/apt,1,234,4.75,STR-520912,Back Bay,70,1.0,Centrally Located Back Bay 1Br!,29,f,174,51678.0,1
242.0,58,42.34870643018961,-71.08644605772977,Entire home/apt,1,257,4.62,STR-520914,Back Bay,70,1.0,Wonderful Newbury 1 Bedroom!,24,f,144,34848.0,1
230.0,97,42.34844,-71.08605,Entire home/apt,1,259,4.72,STR-520913,Back Bay,70,1.0,Stunning Back Bay | 1Br / 1Bth,43,f,255,58650.0,1
140.0,125,42.2958734,-71.08054650000001,Entire home/apt,1,352,4.91,STR-491593,Dorchester,7,1.0,Cozy New Built 1-BR Apt (9W1) Near Downtown Boston,62,t,255,35700.0,1
185.0,2,42.359362,-71.0682975,Entire home/apt,2,281,5.0,STR-589859,Beacon Hill,2,1.0,Studio in Heart of Beacon Hill (Downtown Boston),2,f,12,2220.0,1
220.0,2,42.359362,-71.0682975,Entire home/apt,29,365,4.5,none,Beacon Hill,2,1.0,Charming Beacon Hill 1bd in Brownstone,1,f,58,12760.0,0
127.0,9,42.32289973146069,-71.11363270178217,Entire home/apt,29,306,4.89,none,Jamaica Plain,1,2.0,Convenient & cozy 2BD in JP - 1 mile to hospitals,4,t,232,29464.0,0
109.0,78,42.3117713,-71.11527120000001,Entire home/apt,1,49,4.81,STR-561503,Jamaica Plain,1,1.0,Cozy 1B1B in the heart of JP,52,t,255,27795.0,1
285.0,17,42.3560237,-71.1368711,Entire home/apt,2,150,4.12,STR-522067,Allston,4,2.0,24-Renovated 2 bedroom only 8 min from the city,5,f,30,8550.0,1
280.0,6,42.33287,-71.09857,Entire home/apt,1,262,4.83,STR-521770,Mission Hill,70,1.0,Beautiful Mission Hill 1Br/Ba!,2,f,12,3360.0,1
303.0,14,42.331554054259264,-71.09869749195016,Entire home/apt,1,261,4.86,STR-521769,Mission Hill,70,1.0,Wonderful 1BR in Mission Hill!,6,f,36,10908.0,1
254.0,27,42.33238913992304,-71.10074118946933,Entire home/apt,1,268,4.81,STR-521767,Mission Hill,70,1.0,Spacious Mission Hill Studio!,8,f,48,12192.0,1
311.0,94,42.33107906800154,-71.10018509120489,Entire home/apt,1,143,4.89,STR-521766,Mission Hill,70,2.0,New! Gorgeous 2Br | Mission Hill,50,f,255,79305.0,1
195.0,40,42.27294408892755,-71.0991840898128,Entire home/apt,29,361,4.85,STR-586958,Mattapan,1,2.0,Comfortable quiet 2 bedroom 1bath,14,t,255,49725.0,1
294.0,165,42.31355842721171,-71.08467057133451,Entire home/apt,2,204,4.85,STR-523111,Roxbury,1,4.0,Spacious multi-level 4 bed /2bath Apt. in Boston,49,t,255,74970.0,1
177.0,3,42.31059,-71.1056,Entire home/apt,30,313,5.0,none,Jamaica Plain,11,2.0,3bd  apt w/office close to orange line w/parking,0,f,0,0.0,0
93.0,257,42.28842855280418,-71.08932835489816,Entire home/apt,29,121,4.73,STR-597677,Dorchester,1,1.0,Cozy boiler room apartment,90,f,255,23715.0,1
192.0,26,42.34183,-71.0558,Private room,2,171,4.35,Exempt: This listing is a hotel or motel,South Boston,57,1.0,"Quarters on Broadway, South Boston 406 Bunk",8,f,48,9216.0,1
254.0,73,42.3174703,-71.0801929,Entire home/apt,1,318,4.95,STR-522415,Roxbury,1,2.0,Modern 2 Bedroom in Boston,32,f,192,48768.0,1
93.0,4,42.31921,-71.05955,Entire home/apt,31,285,4.75,none,Dorchester,7,0.0,Boston Studio walk to T Station,1,t,62,5766.0,0
105.0,20,42.32405,-71.06407,Private room,29,122,4.8,STR-522926,Dorchester,4,1.0,Charming Boston Private Suite &,2,f,116,12180.0,1
49.0,58,42.27181826278737,-71.15057809070238,Private room,30,67,4.93,STR-545825,West Roxbury,4,1.0,Private Study Room,45,t,255,12495.0,1
225.0,13,42.33033,-71.07118,Entire home/apt,3,62,4.69,STR-522402,Roxbury,1,2.0,A Modern home right in Boston,5,f,30,6750.0,1
326.0,2,42.3475057,-71.1010258,Entire home/apt,32,322,5.0,none,Fenway,369,0.0,"Blueground | Fenway, roof & gym, nr fenway park",1,f,64,20864.0,0
80.0,1,42.31909695304579,-71.05518899346905,Private room,29,230,3.0,Exempt: This listing is a unit that has contracts with hospitals,Dorchester,8,1.0,D/R4 Lovely private-bed near Train,0,f,0,0.0,1
58.0,14,42.32197993468771,-71.1027149189887,Private room,1,36,4.36,Exempt: This listing is a unit used for furnished institutional or business stays,Jamaica Plain,2,1.0,Welcoming 1 bedroom C,3,f,18,1044.0,1
318.0,154,42.3651757086422,-71.03671754053205,Entire home/apt,1,245,4.97,STR-555372,East Boston,2,2.0,"Nxt to ocean, 5 min dntwn by T",54,t,255,81090.0,1
441.0,22,42.27585996935596,-71.07228684526291,Entire home/apt,4,281,4.91,STR-549122,Mattapan,1,5.0,Residential home with free parking,10,t,80,35280.0,1
203.0,77,42.289883,-71.1394402,Entire home/apt,2,119,4.95,STR-523310,Roslindale,1,3.0,"Forever Boston-5 mil Fenway, FreePrkg",33,t,198,40194.0,1
252.0,12,42.35063833281663,-71.09297187157289,Entire home/apt,1,229,4.67,STR-476579,Fenway,70,0.0,Cozy Back Bay Studio | Close to Fenway!,12,f,72,18144.0,1
107.0,69,42.316437223274896,-71.10064383529887,Private room,3,24,4.97,STR-538103,Jamaica Plain,1,1.0,JP Gem: Near Orange Line & Food,42,t,252,26964.0,1
411.0,114,42.35546,-71.06294,Entire home/apt,3,210,4.79,STR-460528,Downtown,70,4.0,Almost there!  4bed 2bath Apartment in Downtown,70,f,255,104805.0,1
490.0,4,42.34263299743971,-71.06311311808622,Entire home/apt,29,365,5.0,STR-180737,South End,2,2.0,Luxury apartment in south end!,0,f,0,0.0,1
393.0,27,42.279007146693225,-71.09426341045074,Entire home/apt,2,269,5.0,STR-522459,Mattapan,1,3.0,Best Place To Rest,13,t,78,30654.0,1
312.0,134,42.35884411390937,-71.05492076260008,Entire home/apt,1,259,4.81,STR-489708,Downtown,54,1.0,Luxurious 1BR in FIDI Boston | Close to Everything,62,f,255,79560.0,1
544.0,39,42.34974,-71.06737,Entire home/apt,29,137,4.79,STR-481123,Bay Village,70,1.0,Charming Theater District 1Br | Walk Anywhere!,0,f,0,0.0,1
244.0,89,42.35918176984304,-71.05380096814993,Entire home/apt,1,65,4.61,STR-424130,Downtown,70,1.0,Pet Friendly - Laundry in Bldg - FIDI,41,f,246,60024.0,1
110.0,2,42.314918197821875,-71.0556744600529,Entire home/apt,29,76,5.0,none,Dorchester,1,1.0,Spacious Savin Hill Apt mins from Redline,1,f,58,6380.0,0
183.0,39,42.28978,-71.13582,Entire home/apt,29,130,4.82,STR-461034,Roslindale,7,2.0,Boston Bunkers,12,t,255,46665.0,1
302.0,40,42.31381,-71.08926,Entire home/apt,1,316,5.0,STR-560204,Roxbury,1,4.0,Spacious & Stylish 4-BR w/ 4-BA Apt near DT,38,t,228,68856.0,1
341.0,4,42.32853,-71.11256,Entire home/apt,29,90,4.5,STR-734567,Jamaica Plain,95,2.0,Lovely corner condo in Boston close to Hospitals,0,f,0,0.0,1
86.0,59,42.28312,-71.09187,Private room,1,269,4.85,STR-524356,Mattapan,1,1.0,Private room in Boston Neighborhood (1st Fl),22,t,132,11352.0,1
45.0,4,42.3140755,-71.05715889999999,Private room,29,341,4.0,none,Dorchester,3,1.0,Djady’s,2,t,116,5220.0,0
340.0,76,42.29362,-71.13868,Entire home/apt,3,317,4.99,STR-518362,West Roxbury,1,2.0,Upscale Boston 2 BR w/ Off Street Parking,34,t,204,69360.0,1
277.0,46,42.36971097877554,-71.04019015026245,Entire home/apt,2,241,4.76,STR-524764,East Boston,1,3.0,Location+Comfort+Convenience!,18,f,108,29916.0,1
350.0,2,42.3263693,-71.0918622,Entire home/apt,29,322,5.0,none,Roxbury,1,3.0,Single Family with comfort plus location.,2,f,116,40600.0,0
700.0,1,42.37930140632935,-71.06538013831026,Entire home/apt,29,88,5.0,STR-525162,Charlestown,1,4.0,Mystic River House,0,t,0,0.0,1
402.0,40,42.283682954683336,-71.07296703274152,Entire home/apt,1,349,4.83,STR-522922,Dorchester,6,3.0,Lovely 3 bedroom 2 bath “6 miles from downtown”,12,f,72,28944.0,1
592.0,81,42.3349257,-71.0449714,Entire home/apt,2,318,4.95,STR-401897,South Boston,1,4.0,Heart of Southie - Hot Tub + Walk to Top Bars,36,t,216,127872.0,1
180.0,45,42.2786954,-71.11786239999999,Entire home/apt,3,271,4.89,STR-522292,Roslindale,1,2.0,"Roslindale Condo,W/D in unit,2 BDR,Free Parking",16,t,96,17280.0,1
158.0,1,42.31914890858806,-71.0543593840498,Entire home/apt,29,364,5.0,STR-524924,Dorchester,1,1.0,Boston Getaway,0,f,0,0.0,1
148.0,213,42.292908,-71.0629855,Private room,1,12,4.98,STR-482961,Dorchester,3,1.0,"Suite Boston, With Private Bath",84,t,255,37740.0,1
100.0,18,42.32426,-71.10649,Private room,1,65,4.89,STR-552508,Jamaica Plain,9,1.0,Private Room in a House (Red Tulip),10,t,60,6000.0,1
132.0,10,42.32406084251169,-71.10620076790872,Private room,2,25,4.9,STR-552508,Jamaica Plain,9,1.0,Private Room (Violet) in a House,2,t,12,1584.0,1
100.0,12,42.34111233139622,-71.07471588434498,Private room,30,198,4.92,none,South End,1,1.0,Stylish Room in South End + Private Patio,6,t,255,25500.0,0
277.0,4,42.34081347370269,-71.1012587845715,Entire home/apt,1,258,5.0,STR-519403,Fenway,70,0.0,Cozy Central Fenway Studio,4,f,24,6648.0,1
109.0,2,42.32136235398295,-71.05950816707173,Entire home/apt,31,333,5.0,none,Dorchester,9,1.0,Boston 1 bedrm/livingrm close T,1,f,62,6758.0,0
281.0,134,42.3672321,-71.0383392,Entire home/apt,1,246,4.96,STR-523013,East Boston,1,2.0,Quiet brownstone close to city,65,t,255,71655.0,1
90.0,9,42.317710297890656,-71.05689192691577,Private room,29,270,4.89,none,Dorchester,3,1.0,Downtown Boston - Maison Moderne,4,t,232,20880.0,0
109.0,2,42.32121927779309,-71.05758894719567,Entire home/apt,30,361,5.0,none,Dorchester,9,1.0,Boston 1 bed/livingrm close to T,0,f,0,0.0,0
550.0,90,42.3509,-71.14514,Entire home/apt,1,168,4.99,STR-522682,Allston,1,3.0,"New 3 bedroom, 2 bath unit, meadow view!",42,t,252,138600.0,1
136.0,4,42.31936111146322,-71.0576935235636,Entire home/apt,31,361,4.75,none,Dorchester,9,0.0,"1 bed/kitchen, 7 minutes to T",0,f,0,0.0,0
117.0,23,42.32559,-71.06459,Private room,29,56,4.35,STR-544842,Dorchester,4,1.0,Boston Private Modern Bedroom in Boston,4,f,232,27144.0,1
242.0,1,42.3311374,-71.0469214,Entire home/apt,32,262,3.0,none,South Boston,369,1.0,"Blueground | South Boston, w/d, nr carson Bbeach",0,f,0,0.0,0
1093.0,22,42.34268619963691,-71.07805605844173,Entire home/apt,3,324,5.0,STR-418362,South End,1,3.0,South End Stunner/walk to all the neighborhoods!,10,t,60,65580.0,1
190.0,53,42.3469948,-71.1452694,Entire home/apt,1,100,4.87,STR-569345,Brighton,38,1.0,Ideal for long stays | Chic downtown glass suite,44,t,255,48450.0,1
162.0,114,42.36017770501304,-71.06564076074733,Private room,2,323,4.71,STR-590834,Beacon Hill,3,1.0,Private Double Bedroom in Beacon Hill (Bedroom #2),46,t,255,41310.0,1
77.0,148,42.36003164153384,-71.06746991939835,Private room,2,249,4.84,STR-519747,Beacon Hill,3,1.0,Private Bedroom in Beacon Hill (Bedroom #1),64,t,255,19635.0,1
69.0,105,42.3581736763962,-71.06559134916827,Shared room,2,347,4.79,STR-590834,Beacon Hill,3,1.0,Ottoman Cot in Beacon Hill,46,t,255,17595.0,1
158.0,73,42.35039487296866,-71.09370635747206,Entire home/apt,2,176,4.79,STR-524856,Fenway,20,0.0,Walk! Location! - First floor! - Steps from the T!,31,t,186,29388.0,1
176.0,6,42.34083,-71.0799,Entire home/apt,1,348,4.33,LB-434068,South End,15,1.0,Authentic Brownstone Boston Studio!,4,f,24,4224.0,1
804.0,11,42.34594,-71.06483,Entire home/apt,29,365,5.0,Exempt: This listing is a unit used for furnished institutional or business stays,South End,95,2.0,Luxury 2Br 2Ba bathrooms South End Boston Balcony,2,f,116,93264.0,1
194.0,86,42.34786,-71.14511,Entire home/apt,1,61,4.85,STR-569353,Brighton,38,1.0,Ideal for long stays | elegant suite Boston views,29,t,174,33756.0,1
440.0,142,42.33467151684205,-71.08334665548122,Entire home/apt,2,264,4.96,STR-525603,Roxbury,5,3.0,Charming South End Farmhouse - Near Northeastern!,64,t,255,112200.0,1
199.0,41,42.333891348395305,-71.1064474663934,Entire home/apt,2,201,4.73,STR-545176,Mission Hill,18,0.0,Cute Studio in Longwood/Fenway,24,f,144,28656.0,1
140.0,83,42.33285,-71.10488,Entire home/apt,2,151,4.83,Str-545178,Mission Hill,18,0.0,Stylish Compact Efficiency Unit - Longwood/Fenway,50,f,255,35700.0,1
69.0,10,42.33734830810711,-71.07831660658121,Private room,29,48,5.0,STR-526853,Roxbury,1,1.0,Private Room Near Boston University Medical Campus,1,t,58,4002.0,1
224.0,41,42.37885436946893,-71.0319274351848,Entire home/apt,2,41,4.88,STR-541684,East Boston,1,1.0,Eastie near the airport Great location,22,t,132,29568.0,1
151.0,37,42.336180098174786,-71.02861688707804,Private room,1,65,5.0,STR-537705,South Boston,2,1.0,Boston by the beach with patio & private bathroom!,24,t,144,21744.0,1
599.0,3,42.348344237681346,-71.04350941620852,Entire home/apt,29,365,5.0,str-007936,South Boston Waterfront,95,2.0,"Seaport Gem:Stylish 2BR/2BA Condo, Luxurious touch",0,f,0,0.0,1
100.0,1,42.3194004182431,-71.05758102174532,Entire home/apt,29,361,5.0,none,Dorchester,7,1.0,"New Boston 1bed/living, close T",0,t,0,0.0,0
250.0,10,42.31445,-71.09751,Entire home/apt,2,353,5.0,STR-528400,Jamaica Plain,1,3.0,Charming New England Artist House,3,f,18,4500.0,1
159.0,69,42.2905563,-71.0523528,Entire home/apt,2,126,4.72,STR-525637,Dorchester,1,2.0,Charming vintage apartment!,35,f,210,33390.0,1
103.0,1,42.3507,-71.06544,Entire home/apt,29,359,5.0,STR-422488,Downtown,32,1.0,"Downtown Studio Apt, Perfect for Medical Workers",0,f,0,0.0,1
114.0,48,42.35666,-71.16563,Private room,1,355,4.96,STR-531923,Brighton,1,1.0,Korean Gem in Brighton,21,t,126,14364.0,1
210.0,3,42.3766504,-71.0346948,Entire home/apt,29,229,4.33,STR-528743,East Boston,1,2.0,Amazing 3BR w/ Private Rooftop,1,f,58,12180.0,1
804.0,3,42.3496,-71.04379,Entire home/apt,29,365,4.33,STR-264768,South Boston Waterfront,95,3.0,Stunning. Unique. And Very Upscale 3BR 2BA W&Dryer,0,f,0,0.0,1
459.0,3,42.36032093963335,-71.14837356544191,Entire home/apt,29,365,5.0,Exempt: This listing is a unit used for furnished institutional or business stays,Brighton,95,2.0,"Modern Luxurious Charles River View, 2BR 2BA Condo",0,f,0,0.0,1
362.0,28,42.366014916445515,-71.0304134908038,Entire home/apt,2,17,5.0,STR-528989,East Boston,1,2.0,Cozy Oasis Minutes From Logan,13,t,78,28236.0,1
177.0,2,42.34677,-71.14316,Entire home/apt,29,39,5.0,none,Brighton,4,2.0,Homey 2BR 2BA Apartment Close to Boston Downtown,0,f,0,0.0,0
328.0,95,42.35758,-71.0556,Entire home/apt,1,234,4.73,STR-489710,Downtown,54,2.0,Luxury Loft | W/D in Unit | Pet Friendly,41,f,246,80688.0,1
398.0,5,42.3772,-71.0234,Entire home/apt,29,365,4.4,STR-546064,East Boston,4,4.0,Spacious apt 5min drive Downtown~,0,f,0,0.0,1
209.0,22,42.39006727537949,-71.00597769672298,Entire home/apt,3,185,5.0,STR-464151,East Boston,1,1.0,1Bedroom • Boston• Airport • Magnificent view,13,t,78,16302.0,1
172.0,12,42.28593803715664,-71.14666342630856,Entire home/apt,29,34,5.0,Exempt: This listing is a unit used for furnished institutional or business stays,Roslindale,2,2.0,"Cheerful, Open Concept, Apt. 2BD/1Bath, 1st Floor",5,t,255,43860.0,1
381.0,3,42.34401868076919,-71.06464307233084,Entire home/apt,29,365,4.67,STR-547396,South End,2,2.0,Luxury apartment 2bd 2bath,0,f,0,0.0,1
189.0,4,42.25103653441923,-71.13272659288779,Entire home/apt,30,221,5.0,none,Hyde Park,11,4.0,Boston 4bd 2 bath Townhouse with parking & office,3,f,180,34020.0,0
411.0,9,42.3522848,-71.0660137,Entire home/apt,29,360,4.78,str-526597,Downtown,1,2.0,Penthouse Overlooking Boston Common,3,f,174,71514.0,1
56.0,43,42.3150924,-71.085883,Private room,2,100,4.72,STR-530667,Roxbury,1,1.0,Victorian room hosted by Treana,27,f,162,9072.0,1
225.0,2,42.35918900000001,-71.0672568,Entire home/apt,91,231,5.0,none,Beacon Hill,1,2.0,Sunny Apt - Historic Beacon Hill,1,t,182,40950.0,0
56.0,8,42.3131565640206,-71.05738075256687,Private room,29,231,4.75,Exempt: This listing is a unit used for furnished institutional or business stays,Dorchester,3,1.0,Alyn,1,t,58,3248.0,1
96.0,3,42.32367209126128,-71.10681704647588,Private room,2,78,4.67,STR-552508,Jamaica Plain,9,1.0,Large Private Room (Orchid Room),0,t,0,0.0,1
202.0,3,42.35916,-71.06762,Entire home/apt,29,164,5.0,none,Beacon Hill,114,1.0,Best 1 bed 1 living r with extra sofa bed Boston,3,f,174,35148.0,0
145.0,77,42.284873568189504,-71.04756586071318,Entire home/apt,2,294,4.77,STR-544857,Dorchester,2,1.0,Cozy Urban Studio in Boston,32,t,192,27840.0,1
1098.0,6,42.3284,-71.11054,Entire home/apt,29,365,4.83,Exempt: This listing is a unit used for furnished institutional or business stays,Jamaica Plain,95,2.0,Stunning Unique And Very Upscale,1,f,58,63684.0,1
346.0,1,42.34992,-71.06943,Entire home/apt,32,3,5.0,none,Bay Village,369,1.0,"Blueground | Back Bay, gym & w/d, nr restaurants",0,f,0,0.0,0
62.0,5,42.29326606011727,-71.05967807778376,Private room,32,96,4.8,STR-468301,Dorchester,3,1.0,"Private bedroom, shared bath, off-street parking L",1,t,64,3968.0,1
279.0,4,42.28164157543658,-71.09436311898457,Entire home/apt,29,365,4.75,STR-074983,Mattapan,1,3.0,Retro Bungalow| Inquire for Discounts & Questions,0,f,0,0.0,1
85.0,13,42.32446512333342,-71.06484591422966,Private room,2,155,4.92,STR-522926,Dorchester,4,1.0,Boston Cozy Suite & Bathroom,13,f,78,6630.0,1
125.0,24,42.27966722977507,-71.16040286824438,Entire home/apt,5,202,4.96,STR-520919,West Roxbury,5,1.0,"Cozy studio near-Train&Bus, safe area in Boston",13,t,130,16250.0,1
574.0,8,42.36033,-71.14863,Entire home/apt,29,365,4.75,Exempt: This listing is a unit used for furnished institutional or business stays,Brighton,95,2.0,Stunning Riverview 2BR/2BA,0,f,0,0.0,1
988.0,102,42.3498155,-71.068324,Entire home/apt,1,268,4.95,STR-593564,Bay Village,3,3.0,"Spacious, Sun~filled Brownstone in Heart of Boston",50,t,255,251940.0,1
1056.0,2,42.349815,-71.068324,Entire home/apt,10,303,5.0,STR-593564,Bay Village,3,3.0,Stunning Luxury Oasis ~Brownstone @Heart of Boston,1,t,20,21120.0,1
326.0,1,42.3465132,-71.1032136,Entire home/apt,32,333,5.0,none,Fenway,369,1.0,"Blueground | Fenway, gym & w/d, nr dining & shops",1,f,64,20864.0,0
262.0,58,42.3556715,-71.1375296,Entire home/apt,2,152,4.84,STR-520260,Allston,2,2.0,"Happy Green House, Boston Landing, BU, BC, Harvard",27,t,162,42444.0,1
515.0,20,42.3172101,-71.0598517,Entire home/apt,30,289,4.9,STR-445060,Dorchester,2,6.0,"Spacious, New Renovation | Near T",16,f,255,131325.0,1
425.0,5,42.34801179740058,-71.1594000068819,Entire home/apt,5,245,4.6,STR-530908,Brighton,1,3.0,Modern House by Rogers Park,2,f,20,8500.0,1
170.0,1,42.34851753562866,-71.14247547809995,Entire home/apt,29,51,5.0,none,Brighton,4,2.0,Cozy 2BR Apartment Close to Boston Downtown,0,f,0,0.0,0
