price,number_of_reviews,latitude,longitude,room_type,minimum_nights,availability_365,review_scores_rating,license,neighbourhood_cleansed,calculated_host_listings_count,bedrooms,name,number_of_reviews_ltm,host_is_superhost,estimated_occupancy_l365d,estimated_revenue_l365d,has_license
96.0,67,42.34344,-71.15595,Private room,29,262,4.9,STR-439464,Brighton,4,1.0,Paris style bedroom in a quiet Boston area,10,t,255,24480.0,1
145.0,5,42.3613,-71.06494,Entire home/apt,29,230,4.6,none,West End,8,2.0,Cozy 2-bedroom apartment in downtown Boston,0,t,0,0.0,0
257.0,25,42.37155,-71.04287,Private room,4,176,4.52,Exempt: This listing is a hotel or motel,East Boston,1,1.0,"Full 1 BDR Apt W/ Harbor Front, Skyline Views",0,f,0,0.0,1
196.0,6,42.34868,-71.13847,Entire home/apt,29,277,4.83,STR-148098,Allston,1,1.0,"1 Bdrm Condo w Parking, near BU BC, St Elizabeth",3,t,174,34104.0,1
76.0,2,42.29677,-71.08227,Private room,91,274,5.0,none,Dorchester,3,1.0,"Nice, private bedroom in Boston, close to T.",2,f,255,19380.0,0
274.0,2,42.35085,-71.08205,Entire home/apt,29,69,4.5,Exempt: This listing is a unit used for furnished institutional or business stays,Back Bay,6,1.0,Lovely Studio | Walk to Prudential & Newbury St,0,f,0,0.0,1
165.0,23,42.29756,-71.11414,Entire home/apt,2,33,5.0,STR-584222,Jamaica Plain,1,0.0,Stylish 1BR apartment near Arboretum + Peloton Row,23,t,138,22770.0,1
345.0,36,42.33391,-71.05338,Entire home/apt,2,336,4.81,STR-468136,South Boston,2,2.0,Lovely Two Bedroom Condo in South Boston,6,t,36,12420.0,1
365.0,1,42.36595,-71.06347,Entire home/apt,32,292,4.0,none,Downtown,343,1.0,"Blueground | Somerville, gym & w/d, nr green line",0,f,0,0.0,0
46.0,18,42.36149,-71.14515,Private room,29,307,4.28,STR-461419,Brighton,31,1.0,Sunlit Corner Room in Shared Apt Near Everything,1,f,58,2668.0,1
139.0,95,42.346661,-71.139252,Entire home/apt,2,6,4.95,STR-479831,Brighton,1,1.0,Brookline Brighton Allston private studio  Parking,14,f,84,11676.0,1
58.0,1,42.27189,-71.11775,Private room,29,87,5.0,none,Hyde Park,1,1.0,1 bedroom in owner-occupied condo.,0,f,0,0.0,0
117.0,4,42.32107,-71.05923,Entire home/apt,31,365,5.0,none,Dorchester,9,0.0,Boston studio close to JFK Station,1,f,62,7254.0,0
119.0,1,42.31967,-71.05772,Entire home/apt,31,360,5.0,none,Dorchester,9,0.0,Boston New One bedroom close to JFK station,0,f,0,0.0,0
89.0,3,42.32087,-71.05931,Entire home/apt,31,275,4.67,none,Dorchester,7,0.0,Studio in Boston close to T and shopping,0,t,0,0.0,0
125.0,1,42.31968,-71.0574,Entire home/apt,31,360,5.0,none,Dorchester,7,1.0,"Boston new one bedroom, close to T and beach",0,t,0,0.0,0
494.0,33,42.28162,-71.12219,Entire home/apt,3,22,4.91,STR-464402,Roslindale,3,3.0,"Gorgeous 3-story, 3-bedroom home",5,t,30,14820.0,1
250.0,6,42.35063934326172,-71.08123779296875,Entire home/apt,40,179,5.0,none,Back Bay,1,1.0,Stylish living in the heart of Backbay new in Abnb,2,f,160,40000.0,0
191.0,39,42.274357,-71.088326,Entire home/apt,2,339,4.92,STR-480898,Mattapan,1,0.0,Cozy studio with kitchenette and private bathroom,13,f,78,14898.0,1
283.0,1,42.32992410000001,-71.1043268,Entire home/apt,32,131,4.0,none,Mission Hill,343,2.0,"Blueground | Longwood, nr green & orange lines",0,f,0,0.0,0
43.0,29,42.3525,-71.16243,Private room,1,329,4.24,STR-484106,Brighton,31,1.0,Charming Getaway with Smart TV and Full Kitchen,13,f,78,3354.0,1
325.0,39,42.344532,-71.079376,Entire home/apt,3,39,4.97,STR-566476,South End,6,1.0,"Cozy, adorable 1 bedroom private apartment M365-2",10,t,60,19500.0,1
288.0,4,42.33729,-71.08545,Entire home/apt,30,282,5.0,Exempt: This listing is a unit used for furnished institutional or business stays,Roxbury,9,2.0,"South End,2 bed, in unit lau,cen air, Northeastern",0,f,0,0.0,1
325.0,5,42.33559,-71.0837,Entire home/apt,30,186,4.6,Exempt: This listing is a unit used for furnished institutional or business stays,Roxbury,33,2.0,"New renovation ,elevator, in unit laun, South End",0,f,0,0.0,1
130.0,9,42.35849,-71.06928,Entire home/apt,29,207,4.89,none,Beacon Hill,8,1.0,Lovely 1 bedroom apartment in Beacon Hill Boston,3,t,174,22620.0,0
133.0,3,42.35862,-71.06927,Entire home/apt,29,206,5.0,none,Beacon Hill,8,2.0,Wonderful 2 Bedroom in Beacon Hill Boston,1,t,58,7714.0,0
102.0,129,42.27872,-71.07145,Entire home/apt,2,40,4.89,STR-475138,Dorchester,1,1.0,Prime City Location: Private Suite-separate entry.,42,t,252,25704.0,1
188.0,53,42.32441,-71.08664,Entire home/apt,2,11,4.7,STR-547613,Roxbury,3,2.0,Stunning Victorian with Office | Mins to Downtown,29,t,174,32712.0,1
145.0,4,42.35884,-71.06953,Entire home/apt,29,196,4.5,none,Beacon Hill,8,2.0,Wonderful 2-bedroom apt in Boston Beacon Hill,0,t,0,0.0,0
173.0,7,42.35864,-71.06899,Entire home/apt,29,196,3.86,none,Beacon Hill,8,1.0,Wonderful 1bedroom apartment Boston,4,t,232,40136.0,0
266.0,21,42.32173,-71.1113,Entire home/apt,2,34,4.95,STR-558231,Jamaica Plain,23,3.0,Beautiful single family home in Jamaica Plain,7,t,42,11172.0,1
82.0,25,42.25022,-71.12842,Private room,10,364,4.8,STR-468015,Hyde Park,2,1.0,Cheerful 1-bedroom in a home,0,t,0,0.0,1
161.0,20,42.30009,-71.07765,Entire home/apt,29,330,4.7,STR-482642,Dorchester,1,3.0,New Modern Apt in Boston (3 Bedroom),2,f,116,18676.0,1
275.0,62,42.2938741,-71.1524408,Entire home/apt,7,210,5.0,STR-482028,West Roxbury,1,2.0,2BR DOG-Friendly Apt in 2-Fam Home - Comfy Retreat,19,t,255,70125.0,1
161.0,162,42.34253,-71.07674,Entire home/apt,1,116,4.83,STR-561975,South End,36,0.0,"(T1) Budget Friendly, South End Studio, Crowd Fav!",30,t,180,28980.0,1
322.0,170,42.34853335191449,-71.10454676740507,Entire home/apt,1,343,4.82,STR-483056,Fenway,59,1.0,Top Floor Fenway 1br w/ Patio | Keyless Entry,44,f,255,82110.0,1
90.0,52,42.25279,-71.11463,Private room,29,349,4.92,STR-522834,Hyde Park,5,1.0,Lovely - 1 bed room  Penthouse Suite free parking,0,f,0,0.0,1
269.0,13,42.33563,-71.08578,Entire home/apt,30,280,5.0,Exempt: This listing is a unit used for furnished institutional or business stays,Roxbury,33,2.0,2BR/2BA South End Gem | Steps to Northeastern,1,f,60,16140.0,1
300.0,80,42.27376,-71.17007,Entire home/apt,4,127,5.0,STR-546115,West Roxbury,1,3.0,Top of the Hill Townhouse,21,t,168,50400.0,1
263.0,12,42.32917,-71.0533,Entire home/apt,29,323,4.83,STR-485180,South Boston,1,2.0,Newly renovated -2 Bedroom Condo,0,t,0,0.0,1
230.0,1,42.3438654,-71.0880786,Entire home/apt,32,116,5.0,none,Fenway,343,1.0,"Blueground | Symphony, next door to laundry",0,f,0,0.0,0
223.0,6,42.36969,-71.03944,Entire home/apt,1,285,5.0,STR-565585,East Boston,1,2.0,Eastie Gem: Taste of local life by the waterfront,6,f,36,8028.0,1
234.0,132,42.34997,-71.09185,Entire home/apt,1,138,4.7,STR-543851,Fenway,1,0.0,(KA) Between Back Bay and Kenmore Square (Fenway)!,34,t,204,47736.0,1
809.0,210,42.34938,-71.09293,Entire home/apt,1,191,4.82,STR-476581,Fenway,59,2.0,Luxurious Fenway 2BR Penthouse w/ Roof Deck,58,f,255,206295.0,1
259.0,14,42.3364,-71.08554,Entire home/apt,30,144,4.64,Exempt: This listing is a unit used for furnished institutional or business stays,Roxbury,33,2.0,"Northeastern,Boston Medical,in unit laundry,C/A",0,f,0,0.0,1
388.0,11,42.30711180000001,-71.1121067,Entire home/apt,29,364,4.73,STR-479745,Jamaica Plain,1,4.0,Cheerful 4-bedroom home with backyard and patio,0,f,0,0.0,1
458.0,1,42.348129,-71.080849,Entire home/apt,32,288,5.0,none,Back Bay,343,1.0,"Blueground | Back Bay, gym, w/d, fully furnished",0,f,0,0.0,0
136.0,155,42.27901,-71.1153,Entire home/apt,2,335,4.68,STR-544977,Roslindale,1,1.0,"Basement Studio w/ Kitchenette, Privacy, NEW BED!",24,f,144,19584.0,1
286.0,1,42.34041,-71.06949,Entire home/apt,180,289,5.0,none,South End,33,2.0,"Luxury 1Bed Loft, 2 Baths, Central Air, South End",0,f,0,0.0,0
230.0,169,42.36759,-71.03371,Entire home/apt,1,343,4.97,STR-545823,East Boston,1,2.0,Modern Apt Central to Logan Airport & Downtown,40,f,240,55200.0,1
388.0,86,42.2945,-71.13955,Entire home/apt,2,322,4.99,STR-586690,West Roxbury,1,4.0,Beautiful  single family house built on a hill,14,t,84,32592.0,1
175.0,3,42.3504614,-71.0579946,Entire home/apt,59,318,5.0,none,Leather District,10,2.0,"Downtown Loft 2 Bedroom, Location",0,f,0,0.0,0
88.0,20,42.2751934,-71.094881,Private room,29,365,4.6,STR-518065,Mattapan,2,1.0,Karlie’s Place mini suite,0,f,0,0.0,1
406.0,68,42.35652,-71.13679,Entire home/apt,2,161,4.88,STR-511359,Allston,2,3.0,Sunny 3 bed. Bu BC Harvard Boston landing&Hospit.,23,t,138,56028.0,1
243.0,184,42.34782782682846,-71.09417717227724,Entire home/apt,1,291,4.77,STR-438668,Fenway,59,1.0,Lovely Fenway 1br | New to Airbnb!,35,f,210,51030.0,1
71.0,6,42.2678,-71.12603,Private room,29,166,5.0,none,Hyde Park,1,1.0,Bright & Cozy Studio w/free Parking and Wifi,2,t,116,8236.0,0
426.0,25,42.34408,-71.07934,Entire home/apt,1,324,4.36,STR-447236,South End,7,1.0,Copley House Premium Studio,11,f,66,28116.0,1
217.0,42,42.2736,-71.07226,Entire home/apt,2,357,4.81,STR-599897,Mattapan,3,3.0,Fantastic 3 bedroom Condo.Everything is brand New!,19,f,114,24738.0,1
118.0,54,42.27173,-71.07147,Entire home/apt,2,353,4.57,STR-599897,Mattapan,3,1.0,Newly Renovated oversized Studio unit,17,f,102,12036.0,1
319.0,19,42.27282,-71.07049,Entire home/apt,2,349,4.89,STR-525549,Mattapan,1,3.0,Lovely 3 Bedroom In Boston,10,t,60,19140.0,1
216.0,131,42.3550474,-71.0622106,Entire home/apt,2,240,4.45,STR-605723,Downtown,6,1.0,One Bedroom By Boston Common,64,f,255,55080.0,1
336.0,24,42.37017,-71.0614,Entire home/apt,1,150,4.88,STR-420570,Charlestown,8,1.0,Serenity - 36’ Aft Cabin Carver,15,t,90,30240.0,1
324.0,6,42.25127,-71.11544,Entire home/apt,29,247,5.0,STR-571090,Hyde Park,1,4.0,A sunny haven in the city!,5,f,255,82620.0,1
112.0,1,42.35442865544264,-71.0755918174982,Entire home/apt,91,275,5.0,none,Back Bay,1,0.0,Back Bay Gem: Cozy 1 bedroom Condo (main floor),1,f,182,20384.0,0
46.0,24,42.36151,-71.14337,Private room,29,307,4.5,STR-461419,Brighton,31,1.0,"Large Room w/ Bath in Furnished Apt, good Wifi!",3,f,174,8004.0,1
279.0,1,42.365947,-71.063473,Entire home/apt,32,279,5.0,none,Downtown,343,1.0,"Blueground | N. Station, w/d & gym, nr td garden",0,f,0,0.0,0
328.0,31,42.3223593,-71.1127947,Entire home/apt,6,134,5.0,STR-544844,Jamaica Plain,1,2.0,Lovely 2-Bedroom Condo by Jamaica Pond,8,t,96,31488.0,1
337.0,1,42.365947,-71.063473,Entire home/apt,32,76,5.0,none,Downtown,343,1.0,"Blueground | N. Station, w/d & gym, nr td garden",0,f,0,0.0,0
156.0,1,42.32001,-71.07952,Entire home/apt,1,50,5.0,STR-604626,Roxbury,4,1.0,"Private 1bed1bath, Free parking! Transit closeby",1,f,6,936.0,1
221.0,96,42.34268369999999,-71.05653339999999,Entire home/apt,1,65,4.63,Exempt: This listing is a hotel or motel,South Boston,57,1.0,South Bos. W. Broadway - 1 BR 1 BA #301,36,f,216,47736.0,1
179.0,58,42.34268369999999,-71.05653339999999,Entire home/apt,1,82,4.33,Exempt: This listing is a hotel or motel,South Boston,57,1.0,South Bos. W Broadway - 1 BR 1 BA #401,29,f,174,31146.0,1
178.0,57,42.34268369999999,-71.05653339999999,Entire home/apt,1,73,4.42,Exempt: This listing is a hotel or motel,South Boston,57,1.0,South Bos. W Broadway - 1 BR 1 BA #201,21,f,126,22428.0,1
247.0,4,42.31135,-71.04706,Entire home/apt,30,339,4.75,Exempt: This listing is a unit that has contracts with hospitals,Dorchester,33,1.0,Renovated Top Floor 1 Bedroom Condo in Savin Hill,0,f,0,0.0,1
391.0,40,42.34914,-71.0807,Entire home/apt,1,277,4.33,Exempt: This listing is a hotel or motel,Back Bay,16,1.0,Sonder The Magnolia | Queen Suite+,10,f,60,23460.0,1
291.0,18,42.35039,-71.0821,Entire home/apt,1,232,4.17,Exempt: This listing is a hotel or motel,Back Bay,16,1.0,Sonder The Magnolia | Accessible Queen Suite+,5,f,30,8730.0,1
472.0,134,42.35057,-71.08177,Entire home/apt,1,303,4.46,Exempt: This listing is a hotel or motel,Back Bay,16,1.0,Sonder The Magnolia | Superior Queen Suite+,43,f,255,120360.0,1
51.0,28,42.27871,-71.09947,Private room,4,344,5.0,STR-459557,Mattapan,2,1.0,Love and tranquility,6,t,48,2448.0,1
442.0,47,42.3793231,-71.031711,Entire home/apt,3,225,4.96,STR-579066,East Boston,1,5.0,Cozy near Airport and Train,5,t,30,13260.0,1
81.0,7,42.31344,-71.053,Private room,29,319,5.0,none,Dorchester,3,1.0,Master bedroom & bath close to Subway and Downtown,2,t,116,9396.0,0
381.0,181,42.3581870820172,-71.05292292238751,Entire home/apt,1,167,4.89,STR-489692,Downtown,40,0.0,Sleek FIDI Studio | Close to Public Transit!,36,f,216,82296.0,1
452.0,171,42.35851859637587,-71.05364896225989,Entire home/apt,1,197,4.75,STR-489709,Downtown,40,1.0,New! Lovely 1br | FIDI District| Keyless Entry,43,f,255,115260.0,1
417.0,215,42.35851418690993,-71.0531663803597,Entire home/apt,1,222,4.75,STR-489677,Downtown,40,2.0,Spacious 2br FIDI District | Centrally Located!,64,f,255,106335.0,1
1034.0,59,42.34428399999999,-71.0697069,Entire home/apt,3,311,5.0,STR-493489,South End,1,3.0,South End Brownstone Duplex,25,t,150,155100.0,1
199.0,116,42.34252,-71.08402,Entire home/apt,1,325,4.85,STR-595612,Back Bay,4,0.0,The Ellie House 5- Cozy Back Bay Getaway!,25,f,150,29850.0,1
344.0,152,42.34216,-71.08169,Entire home/apt,2,308,4.89,STR-491733,South End,1,1.0,Stunning South End 1BR - private roof deck,37,t,222,76368.0,1
275.0,19,42.2882,-71.09446,Entire home/apt,2,356,4.95,STR-483331,Mattapan,1,3.0,Five75 Lux BOS - Boho Chic,0,f,0,0.0,1
399.0,3,42.34821,-71.08002,Entire home/apt,29,365,5.0,STR-466119,Back Bay,72,2.0,Modern Huge 2bed 2bath Apartment Back bay,0,f,0,0.0,1
182.0,101,42.29687,-71.11235,Entire home/apt,3,302,4.85,STR-481824,Jamaica Plain,2,3.0,Lovely 3bedroom apartment in Boston,31,t,186,33852.0,1
316.0,12,42.3124907,-71.1023494,Entire home/apt,7,18,5.0,STR-489403,Jamaica Plain,1,3.0,Spacious Family Friendly Single-Family Home in JP,4,f,56,17696.0,1
390.0,146,42.35742713365388,-71.05498999345882,Entire home/apt,1,209,4.71,STR-489707,Downtown,40,2.0,Spacious FIDI 2br/1br | Close to Everything!,38,f,228,88920.0,1
266.0,154,42.35871,-71.05515,Entire home/apt,1,194,4.79,STR-489691,Downtown,40,0.0,Lovely FIDI Studio | Close to Faneuil Hall!,31,f,186,49476.0,1
272.0,81,42.33305499999999,-71.0487466,Entire home/apt,1,216,4.83,STR-485772,South Boston,1,1.0,Clean and convenient!  Walk to Boston highlights!,24,t,144,39168.0,1
113.0,63,42.35147,-71.13247,Private room,29,208,4.16,Exempt: This listing is a unit that has contracts with hospitals,Allston,4,1.0,AL/R4 Spacious & Sunny Room in Best Boston area!,10,f,255,28815.0,1
110.0,3,42.27324,-71.16277,Entire home/apt,91,327,5.0,none,West Roxbury,3,0.0,Divine Studio  suburb of Boston,1,t,182,20020.0,0
315.0,1,42.3496958,-71.081231,Entire home/apt,32,0,5.0,none,Back Bay,343,1.0,"Blueground | Back Bay, w/d, nr copley t",0,f,0,0.0,0
123.0,147,42.35345,-71.13951,Entire home/apt,2,310,4.88,STR-482962,Allston,30,0.0,1 Free parking spot - Small & Cozy studio - Clean,48,t,255,31365.0,1
186.0,154,42.34433,-71.08268,Entire home/apt,2,297,4.88,STR-465646,Back Bay,30,0.0,Walk everywhere! Location! Location! Cute studio!,49,t,255,47430.0,1
275.0,182,42.34453,-71.08284,Entire home/apt,2,292,4.83,STR-465647,Back Bay,30,2.0,Walk everywhere! Two BR Apartment! Super location!,61,t,255,70125.0,1
148.0,141,42.32153,-71.05485,Entire home/apt,2,225,4.89,STR-489740,Dorchester,1,1.0,10 minutes to downtown Boston,49,t,255,37740.0,1
269.0,108,42.3173486,-71.0929748,Entire home/apt,2,206,4.93,str-551849,Roxbury,1,3.0,Cozy 3-Bedroom Home w/ Queen Beds and More,36,t,216,58104.0,1
126.0,2,42.2964,-71.05882,Entire home/apt,29,111,5.0,STR-489938,Dorchester,1,1.0,Lovely one bedroom Apartment in Boston.,0,f,0,0.0,1
788.0,84,42.35738,-71.07152,Entire home/apt,2,67,4.82,Exempt: This listing is a hotel or motel,Beacon Hill,57,3.0,"Beacon Hill, J. Miller Flats - 3 Bedroom Flat #1",28,f,168,132384.0,1
160.0,86,42.3088302,-71.0602971,Entire home/apt,1,27,4.8,STR-545118,Dorchester,3,2.0,Close 2 City SwankyModrn  Unit w Centrl Air,52,t,255,40800.0,1
356.0,5,42.27838,-71.15953,Entire home/apt,1,100,4.8,STR-513970,West Roxbury,16,1.0,W.R. Private apt on flr 2 sleeps 6 3 beds,0,t,0,0.0,1
165.0,5,42.38255,-71.07385,Entire home/apt,30,291,5.0,none,Charlestown,1,1.0,"Luxury Condo Near DT | Fast Wi-Fi, Gym, Workspace",0,f,0,0.0,0
134.0,190,42.28288,-71.139,Entire home/apt,1,107,4.91,STR-532287,Roslindale,1,1.0,Cozy Renovated Suite w/Free St Parking near Train,59,t,255,34170.0,1
248.0,153,42.36472,-71.05683,Entire home/apt,1,129,4.9,STR-483019,North End,1,1.0,North End/TD Garden Condo w/Rooftop Deck,47,t,255,63240.0,1
532.0,201,42.35675344797994,-71.05471005204328,Entire home/apt,1,227,4.74,STR-489678,Downtown,40,2.0,Cozy 2br in Boston FIDI District,59,f,255,135660.0,1
442.0,161,42.35701237566666,-71.05481246796076,Entire home/apt,1,245,4.78,STR-489679,Downtown,40,2.0,Lavish FIDI 2br/2ba | Close to everything!,49,f,255,112710.0,1
445.0,185,42.356952467586254,-71.05509589038489,Entire home/apt,1,233,4.77,STR-489680,Downtown,40,2.0,2br/2ba FIDI Apt | Keyless Entry | Walk anywhere!,62,f,255,113475.0,1
469.0,239,42.35883208439192,-71.05460809946901,Entire home/apt,1,206,4.78,STR-489681,Downtown,40,2.0,Bright and Bold 2BR | Minutes from the T!,71,f,255,119595.0,1
502.0,129,42.34982,-71.06879,Entire home/apt,2,301,4.88,STR-544848,Bay Village,1,2.0,Condo in downtown Boston,37,t,222,111444.0,1
342.0,115,42.34051,-71.14498,Entire home/apt,3,302,4.93,STR-492873,Brighton,1,3.0,BC/BU - Beautifully Renovated Penthouse  3-BR/2-BA,32,t,192,65664.0,1
300.0,92,42.34236,-71.08233,Entire home/apt,1,338,4.76,STR-595609,Back Bay,4,1.0,"The Ellie House 11, Back Bay, 2 bed!",13,f,78,23400.0,1
230.0,89,42.34244,-71.08176,Entire home/apt,1,327,4.75,STR-595607,South End,4,1.0,The Ellie House 8- Fan Favorite! Back Bay! W/D,22,f,132,30360.0,1
210.0,26,42.36193,-71.14457,Entire home/apt,29,293,4.23,STR-461419,Brighton,31,5.0,5BR 2BTH Bright & Spacious  Apt in Brighton,8,f,255,53550.0,1
56.0,35,42.27827,-71.09892,Private room,4,360,4.8,STR-459557,Mattapan,2,1.0,Juan & Wendy's Gateway#1,6,t,48,2688.0,1
504.0,205,42.35825,-71.05526,Entire home/apt,1,238,4.68,STR-489674,Downtown,40,2.0,"Bold, Spacious 2br in Boston's Financial District",67,f,255,128520.0,1
608.0,192,42.35878332685929,-71.05506999156788,Entire home/apt,1,229,4.74,STR-489676,Downtown,40,2.0,Airy 2BR | Fidi Boston | Walk anywhere!,73,f,255,155040.0,1
462.0,202,42.356589950524445,-71.05380253226004,Entire home/apt,1,232,4.74,STR-489682,Downtown,40,2.0,Beautiful 2BR In FIDI Boston | Self Check-in,53,f,255,117810.0,1
441.0,193,42.35727981525896,-71.05497914089749,Entire home/apt,1,232,4.8,STR-489683,Downtown,40,2.0,FIDI Boston Lovely 2BR | Close to the T!,62,f,255,112455.0,1
506.0,194,42.35681644219281,-71.05324444850807,Entire home/apt,1,228,4.74,STR-489684,Downtown,40,2.0,Gorgeous Boston 2BR | Financial District,62,f,255,129030.0,1
557.0,203,42.3579815584475,-71.05506052287039,Entire home/apt,1,234,4.71,STR-489685,Downtown,40,2.0,Open Air 2BR | FIDI Boston | Close to Everything!,59,f,255,142035.0,1
485.0,198,42.3580831477226,-71.05316686351354,Entire home/apt,1,235,4.66,STR-489686,Downtown,40,2.0,FIDI 2br | Keyless Entry | Fully Furnished,57,f,255,123675.0,1
447.0,160,42.35661866605673,-71.05438096977204,Entire home/apt,1,229,4.66,STR-489687,Downtown,40,2.0,Wonderful FIDI 2br | Keyless Entry,43,f,255,113985.0,1
353.0,161,42.35724,-71.053,Entire home/apt,1,235,4.86,STR-489689,Downtown,40,1.0,Warm 1BR in Boston FIDI | Close to Everything!,38,f,228,80484.0,1
336.0,167,42.35866684098461,-71.05489370532862,Entire home/apt,1,220,4.8,STR-489693,Downtown,40,1.0,Comfy Financial District 1br | Keyless Entry,50,f,255,85680.0,1
332.0,178,42.35884,-71.05493,Entire home/apt,1,245,4.81,STR-489695,Downtown,40,1.0,Spacious 1br In Boston FIDI | Close to T!,41,f,246,81672.0,1
338.0,197,42.35832,-71.05316,Entire home/apt,1,219,4.85,STR-489705,Downtown,40,1.0,Bright FIDI 1br | Centrally Located,54,f,255,86190.0,1
1000.0,10,42.33581,-71.03809,Entire home/apt,29,365,5.0,STR-486358,South Boston,1,3.0,South Boston Best Location!,0,f,0,0.0,1
162.0,96,42.33331,-71.10498,Entire home/apt,2,181,4.72,STR-545178,Mission Hill,19,0.0,Cute Efficiency Unit in Longwood/Fenway,29,f,174,28188.0,1
132.0,79,42.33186,-71.10578,Entire home/apt,2,193,4.63,STR-545178,Mission Hill,19,0.0,Cozy Longwood-Fenway Studio,26,f,156,20592.0,1
392.0,96,42.38509,-71.00395,Entire home/apt,3,153,4.92,STR-570193,East Boston,2,3.0,Chic Condo near T Station & Airport.,23,t,138,54096.0,1
326.0,97,42.38513940000001,-71.00392049999999,Entire home/apt,3,161,4.94,STR-492566,East Boston,2,3.0,T-Stop Getaway: Stylish Condo by the Logan Airport,31,t,186,60636.0,1
201.0,122,42.38831,-70.996,Entire home/apt,2,331,4.89,STR-560474,East Boston,1,2.0,"2bd Apt, 3 min walk to train, 7min to airport",34,t,204,41004.0,1
311.0,30,42.2981,-71.07053,Entire home/apt,2,354,4.73,STR-469079,Dorchester,1,4.0,Spacious 4BR in Boston – Clean & Near Transit,3,f,18,5598.0,1
416.0,237,42.2960199,-71.0808613,Entire home/apt,1,320,4.93,STR-491593,Dorchester,7,3.0,New! Luxurious 3-BR Apt (7B2) Near Downtown Boston,97,t,255,106080.0,1
351.0,71,42.3082134,-71.11154549999999,Entire home/apt,4,298,4.97,STR-545049,Jamaica Plain,1,2.0,All new 2-bedroom garden apartment on great block.,24,t,192,67392.0,1
182.0,1,42.3356856,-71.0428472,Entire home/apt,32,207,4.0,none,South Boston,343,0.0,"Blueground | South Boston, nr restaurants",0,f,0,0.0,0
204.0,168,42.35431,-71.07596,Entire home/apt,1,112,4.6,Exempt: This listing is a hotel or motel,Back Bay,7,0.0,(140R) Bohemian Back Bay Studio Retreat,54,f,255,52020.0,1
76.0,9,42.33327,-71.05132,Private room,29,84,4.33,STR-522998,South Boston,31,1.0,"Bright Cozy Room, Steps from Red Line & Beaches",0,f,0,0.0,1
68.0,42,42.27188,-71.08839,Private room,5,363,4.81,STR-489962,Mattapan,1,1.0,Boston room's and studios in boston ma.usa,16,t,160,10880.0,1
48.0,1,42.29525,-71.08216,Private room,91,256,2.0,none,Dorchester,3,1.0,Lovely 1-Bedroom close to public transportation.,0,f,0,0.0,0
125.0,156,42.2751989,-71.0761706,Entire home/apt,1,320,4.89,STR-545047,Mattapan,1,1.0,Boston arbor oasis - cute one bedroom suite,55,t,255,31875.0,1
356.0,15,42.34757,-71.10204,Entire home/apt,90,216,4.87,Exempt: This listing is a unit used for furnished institutional or business stays,Fenway,33,2.0,"Luxury 2Bed, 2Bath, Near BU, Hospitals, Fenway",1,f,180,64080.0,1
195.0,9,42.34742,-71.10491,Entire home/apt,29,320,5.0,none,Fenway,2,0.0,Gorgeous Audubon Circle Studios (4),3,t,174,33930.0,0
253.0,130,42.3487,-71.10437,Entire home/apt,1,192,4.86,STR-493755,Fenway,59,1.0,Cozy Fenway 1Br/1Ba | Close to Fenway Park!,37,f,222,56166.0,1
131.0,7,42.35017,-71.08923,Entire home/apt,29,209,5.0,none,Back Bay,1,1.0,Beautiful Back Bay 1 BR on Commonwealth Ave,5,t,255,33405.0,0
272.0,109,42.37146,-71.03357,Entire home/apt,1,330,4.61,STR-489771,East Boston,23,4.0,4BD/2BA w/ 2 King Beds! Near Airport and Subway.,22,t,132,35904.0,1
590.0,186,42.34938,-71.0836,Entire home/apt,1,249,4.87,STR-550494,Back Bay,36,3.0,"(5G2) Beautiful Duplex, W/D, Best Location!",60,t,255,150450.0,1
333.0,34,42.2932,-71.06254,Entire home/apt,2,281,4.88,STR-483772,Dorchester,1,3.0,Newly renovated. 10 mins to Boston. 3bds+2brs Apt.,5,t,30,9990.0,1
120.0,5,42.3167812,-71.1068123,Entire home/apt,29,77,4.8,none,Jamaica Plain,4,2.0,"Sunshine, Laundry-in-unit, Designated work area",2,t,116,13920.0,0
410.0,1,42.3511858,-71.06401699999999,Entire home/apt,32,284,5.0,none,Downtown,343,2.0,"Blueground | Chinatown/Theater Dist, gym, nr t",0,f,0,0.0,0
136.0,88,42.35581,-71.15674,Entire home/apt,2,228,4.95,STR-494245,Brighton,1,1.0,Boston In-law Suite with Private Entrance,25,f,150,20400.0,1
397.0,1,42.365947,-71.063473,Entire home/apt,32,280,5.0,none,Downtown,343,2.0,"Blueground | N Station, w/d & gym, nr td garden",0,f,0,0.0,0
150.0,137,42.37815119660565,-71.03183518957874,Entire home/apt,2,322,4.8,STR-494373,East Boston,1,1.0,Beautiful  and Cozy Apartment!,44,t,255,38250.0,1
66.0,98,42.3206,-71.05697,Private room,29,306,4.8,STR-484164,Dorchester,13,1.0,B_Large room easy commute to Boston Downtown.,11,f,255,16830.0,1
54.0,98,42.32233,-71.05546,Private room,29,327,4.8,STR-484164,Dorchester,13,1.0,D_Lovely room easy commute to Boston Downtown.,8,f,255,13770.0,1
142.0,128,42.25809,-71.12244,Entire home/apt,2,197,4.89,STR-515097,Hyde Park,1,3.0,Hidden Gem  right in the city of Boston !,45,t,255,36210.0,1
893.0,9,42.34406,-71.07557,Entire home/apt,3,265,5.0,STR-522463,South End,1,2.0,Beautiful South End 2BR apartment,6,f,36,32148.0,1
